URL,Artist,Album,Date
http://pitchfork.com/news/39995-new-sufjan-stevens-too-much/,"New Sufjan Stevens: ""Too Much""",Larry Fitzmaurice,09.09.2010
http://pitchfork.com/news/39996-listen-burial-and-kode9s-mary-anne-hobbs-mix/,Listen: Burial and Kode9's Mary Anne Hobbs Mix,Larry Fitzmaurice,09.09.2010
http://pitchfork.com/news/39997-new-release-games-ithat-we-can-playi/,New Release: Games: That We Can Play,Tom Breihan,09.09.2010
http://pitchfork.com/news/39998-lou-reed-makes-susan-boyle-cry/,Lou Reed Makes Susan Boyle Cry,Ryan Dombal,09.09.2010
http://pitchfork.com/news/39999-watch-interpol-hit-kimmel/,"Watch: Interpol Hit ""Kimmel""",Tom Breihan,09.09.2010
http://pitchfork.com/news/40000-broken-social-scene-precursor-group-kc-accidental-eps-to-be-reissued/,Broken Social Scene Precursor Group K.C. Accidental EPs to Be Reissued,Ryan Dombal,09.09.2010
http://pitchfork.com/news/40001-atari-teenage-riot-sign-to-dim-mak-tour/,"Atari Teenage Riot Sign to Dim Mak, Tour",Tom Breihan,10.09.2010
http://pitchfork.com/news/40002-iron-wine-announce-new-album/,Iron & Wine Announce New Album,Tom Breihan,09.09.2010
http://pitchfork.com/news/40003-echo-chamber-mani-bashes-peter-hook/,Echo Chamber: Mani Bashes Peter Hook,Tom Breihan,09.09.2010
http://pitchfork.com/news/40004-listen-junior-boys-oneohtrix-remix-wild-beasts/,"Listen: Junior Boys, Oneohtrix Remix Wild Beasts",Larry Fitzmaurice,09.09.2010
http://pitchfork.com/news/40005-small-black-plan-tour-with-class-actress/,Small Black Plan Tour With Class Actress,Tom Breihan,09.09.2010
http://pitchfork.com/news/40006-new-japandroids-heavenward-grand-prix/,"New Japandroids: ""Heavenward Grand Prix""",Larry Fitzmaurice,09.09.2010
http://pitchfork.com/news/40007-ariel-pink-tours-with-os-mutantes/,Ariel Pink Tours With Os Mutantes,Tom Breihan,09.09.2010
http://pitchfork.com/news/40008-jack-white-produces-new-wanda-jackson-album/,Jack White Produces New Wanda Jackson Album,Tom Breihan,09.09.2010
http://pitchfork.com/news/40009-video-philip-selway-by-some-miracle/,"Video: Philip Selway: ""By Some Miracle""",Tom Breihan,09.09.2010
http://pitchfork.com/news/40010-weezer-meets-ijackassi-for-memories-video/,"Weezer Meets Jackass for ""Memories"" Video",Tom Breihan,09.09.2010
http://pitchfork.com/news/40011-girl-talk-gifs-the-internet-as-music-video/,Girl Talk + GIFs = The Internet as Music Video,Tom Breihan,09.09.2010
http://pitchfork.com/news/40012-listen-tune-yards-remixes-jamie-lidell/,Listen: tUnE-yArDs Remixes Jamie Lidell,Tom Breihan,10.09.2010
http://pitchfork.com/news/40013-new-release-gucci-mane-dj-drama-iferrari-musici/,New Release: Gucci Mane/ DJ Drama: Ferrari Music,Larry Fitzmaurice,10.09.2010
http://pitchfork.com/news/40014-broken-social-scene-contribute-score-and-new-song-to-new-movie-iits-kind-of-a-funny-storyi/,Broken Social Scene Contribute Score and New Song to New Movie It's Kind of a Funny Story,Ryan Dombal,10.09.2010
http://pitchfork.com/news/40015-listen-maximum-balloon-song-with-karen-o/,Listen: Maximum Balloon Song With Karen O,Ryan Dombal,10.09.2010
http://pitchfork.com/news/40016-hear-new-albums-from-grinderman-black-mountain-vaselines-underworld-and-more/,"Hear New Albums From Grinderman, Black Mountain, Vaselines, Underworld, and More",Larry Fitzmaurice,10.09.2010
http://pitchfork.com/news/40017-arthur-russellallen-ginsberg-collab-unearthed/,Arthur Russell/Allen Ginsberg Collab Unearthed,Ryan Dombal,10.09.2010
http://pitchfork.com/news/40018-new-release-various-artists-ijon-savage-presents-black-hole-californian-punk-1977-1980i/,New Release: Various Artists: Jon Savage Presents Black Hole Californian Punk 1977-1980,Larry Fitzmaurice,13.09.2010
http://pitchfork.com/news/40019-video-how-to-dress-well-ready-for-the-world/,"Video: How to Dress Well: ""Ready for the World""",Larry Fitzmaurice,10.09.2010
http://pitchfork.com/news/40020-watch-the-decemberists-play-new-songs-live/,Watch: The Decemberists Play New Songs Live,Ryan Dombal,10.09.2010
http://pitchfork.com/news/40021-new-release-sebastien-tellier-isexuality-remixi/,New Release: Sébastien Tellier: Sexuality Remix,Larry Fitzmaurice,13.09.2010
http://pitchfork.com/news/40022-surfer-blood-sign-to-warner-bros/,Surfer Blood Sign to Warner Bros.,Ryan Dombal,10.09.2010
http://pitchfork.com/news/40023-news-in-brief-volcano-choir-tour-the-soft-boys-reissues-ryuichi-sakamoto-albums-via-festival/,"News in Brief: Volcano Choir Tour, the Soft Boys Reissues, Ryuichi Sakamoto Albums, VIA Festival",Ryan Dombal,10.09.2010
http://pitchfork.com/news/40024-die-antwoord-unleash-interscope-debut-lp/,Die Antwoord Unleash Interscope Debut LP,Amy Phillips,10.09.2010
http://pitchfork.com/news/40025-video-kanye-and-other-vma-highlights/,Video: Kanye and Other VMA Highlights,Tom Breihan,13.09.2010
http://pitchfork.com/news/40026-morrissey-reissues-everyday-is-like-sunday/,"Morrissey Reissues ""Everyday Is Like Sunday""",Ryan Dombal,13.09.2010
http://pitchfork.com/news/40027-video-the-flaming-lips-do-black-cab-sessions/,"Video: The Flaming Lips Do ""Black Cab Sessions""",Tom Breihan,13.09.2010
http://pitchfork.com/news/40028-listen-two-new-dj-shadow-tracks/,Listen: Two New DJ Shadow Tracks,Tom Breihan,13.09.2010
http://pitchfork.com/news/40029-the-dismemberment-plan-reunite/,The Dismemberment Plan Reunite,Tom Breihan,13.09.2010
http://pitchfork.com/news/40030-mogwai-sign-to-sub-pop/,Mogwai Sign to Sub Pop,Tom Breihan,13.09.2010
http://pitchfork.com/news/40031-tim-and-eric-plan-us-tour/,Tim and Eric Plan U.S. Tour,Tom Breihan,13.09.2010
http://pitchfork.com/news/40032-take-cover-radiohead-artist-stanley-donwood/,Take Cover: Radiohead Artist Stanley Donwood,Ryan Dombal,15.09.2010
http://pitchfork.com/news/40033-watch-the-walkmen-perform-for-la-blogotheque/,Watch: The Walkmen Perform for La Blogotheque,Larry Fitzmaurice,13.09.2010
http://pitchfork.com/news/40034-flaming-lips-appear-on-guided-by-voices-tribute/,Flaming Lips Appear on Guided by Voices Tribute,Tom Breihan,13.09.2010
http://pitchfork.com/news/40035-video-superchunks-digging-for-something/,"Video: Superchunk: ""Digging for Something""",Tom Breihan,13.09.2010
http://pitchfork.com/news/40036-listen-two-new-crystal-stilts-songs/,Listen: Two New Crystal Stilts Songs,Larry Fitzmaurice,13.09.2010
http://pitchfork.com/news/40037-gucci-mane-reveals-new-album-details/,Gucci Mane Reveals New Album Details,Tom Breihan,13.09.2010
http://pitchfork.com/news/40038-listen-chromeo-duet-with-ezra-koenig/,Listen: Chromeo Duet With Ezra Koenig,Ryan Dombal,14.09.2010
http://pitchfork.com/news/40039-watch-yo-la-tengo-cover-times-new-viking-live/,Watch: Yo La Tengo Cover Times New Viking Live,Ryan Dombal,13.09.2010
http://pitchfork.com/news/40040-stream-live-sets-from-atp-new-york/,Stream Live Sets From ATP New York,Tom Breihan,14.09.2010
http://pitchfork.com/news/40041-news-in-brief-nellie-mckay-sun-city-girls-half-handed-cloud-noreaster-festival/,"News in Brief: Nellie McKay, Sun City Girls, Half-Handed Cloud, Nor'easter Festival",Tom Breihan,14.09.2010
http://pitchfork.com/news/40042-hear-the-studio-version-of-the-new-kanye-song/,Hear the Studio Version of the New Kanye Song,Amy Phillips,13.09.2010
http://pitchfork.com/news/40043-weezers-rivers-cuomo-works-with-male-bonding/,Weezer's Rivers Cuomo Works With Male Bonding,Tom Breihan,14.09.2010
http://pitchfork.com/news/40044-report-jay-z-shuts-down-yankee-stadium/,Report: Jay-Z Shuts Down Yankee Stadium,Ryan Dombal,14.09.2010
http://pitchfork.com/news/40045-listen-toro-y-moi-does-daytrotter/,Listen: Toro Y Moi Does Daytrotter,Larry Fitzmaurice,14.09.2010
http://pitchfork.com/news/40046-ulrich-schnauss-joins-engineers/,Ulrich Schnauss Joins Engineers,Tom Breihan,16.09.2010
http://pitchfork.com/news/40047-die-antwoord-announce-north-american-tour/,Die Antwoord Announce North American Tour,Ryan Dombal,14.09.2010
http://pitchfork.com/news/40048-einsturzende-neubauten-plan-anniversary-tour/,Einstürzende Neubauten Plan Anniversary Tour,Tom Breihan,14.09.2010
http://pitchfork.com/news/40049-video-spoon-cover-jay-reatards-no-time/,"Video: Spoon Cover Jay Reatard's ""No Time""",Tom Breihan,14.09.2010
http://pitchfork.com/news/40050-festivals-in-brief-hardly-strictly-bluegrass-waved-out-2-cropped-out-maximum-freedom-riot-fest/,"Festivals in Brief: Hardly Strictly Bluegrass, Waved Out 2, Cropped Out, Maximum Freedom, Riot Fest",Marissa G. Muller,14.09.2010
http://pitchfork.com/news/40051-jack-white-invents-a-new-type-of-vinyl-record/,Jack White Invents a New Type of Vinyl Record,Ryan Dombal,14.09.2010
http://pitchfork.com/news/40052-festivals-in-brief-filters-culture-collide-farm-aid-a3c-dis-patch-drowned-in-sounds-rollerpalooza/,"Festivals in Brief: Filter's Culture Collide, Farm Aid, A3C, Dis-patch, Drowned in Sound's Rollerpalooza",Marissa G. Muller,15.09.2010
http://pitchfork.com/news/40053-christian-college-cancels-new-pornographers-concert-because-of-the-bands-name/,Christian College Cancels New Pornographers Concert Because of The Band's Name,Tom Breihan,14.09.2010
http://pitchfork.com/news/40054-festivals-in-brief-in-the-city-halifax-pop-explosion-ox4-homegrown-x-avant/,"Festivals in Brief: In the City, Halifax Pop Explosion, OX4, Homegrown, X Avant",Marissa G. Muller,15.09.2010
http://pitchfork.com/news/40055-tame-impala-tour-north-america/,Tame Impala Tour North America,Tom Breihan,15.09.2010
http://pitchfork.com/news/40056-fujiya-miyagi-share-mp3-ready-new-album/,"Fujiya & Miyagi Share MP3, Ready New Album",Ryan Dombal,15.09.2010
http://pitchfork.com/news/40057-stream-new-albums-from-maximum-balloon-the-roots-and-john-legend-abe-vigoda-and-more/,"Stream New Albums From Maximum Balloon, the Roots and John Legend, Abe Vigoda, and More",Tom Breihan,14.09.2010
http://pitchfork.com/news/40058-jon-spencer-blues-explosion-reissue-iorangei-iacmei/,"Jon Spencer Blues Explosion Reissue Orange, Acme",Ryan Dombal,15.09.2010
http://pitchfork.com/news/40059-maserati-share-new-track-tour/,"Maserati Share New Track, Tour",Tom Breihan,15.09.2010
http://pitchfork.com/news/40061-check-it-out-wavves-branded-weed-grinders/,Check It Out: Wavves-Branded Weed Grinders,Tom Breihan,15.09.2010
http://pitchfork.com/news/40062-more-info-on-kanyes-runaway-film/,"More Info on Kanye's ""Runaway"" Film",Ryan Dombal,15.09.2010
http://pitchfork.com/news/40063-prince-guest-stars-in-new-gayngs-video-kinda/,Prince Guest Stars in New Gayngs Video (Kinda),Ryan Dombal,15.09.2010
http://pitchfork.com/news/40064-radio-dept-smash-the-government-on-new-song/,Radio Dept. Smash the Government on New Song,Tom Breihan,15.09.2010
http://pitchfork.com/news/40065-matt-kim-share-album-cover-tracklist/,"Matt & Kim Share Album Cover, Tracklist",Ryan Dombal,15.09.2010
http://pitchfork.com/news/40066-rising-pariah/,Rising: Pariah,Larry Fitzmaurice,16.09.2010
http://pitchfork.com/news/40067-watchlisten-frankie-rose-and-the-outs-candy/,"Watch/Listen: Frankie Rose and the Outs: ""Candy""",Tom Breihan,15.09.2010
http://pitchfork.com/news/40068-lefse-launches-way-slow-series/,Lefse Launches Way Slow Series,Tom Breihan,16.09.2010
http://pitchfork.com/news/40069-toro-y-moi-announces-tour-new-dance-project/,"Toro Y Moi Announces Tour, New Dance Project",Ryan Dombal,15.09.2010
http://pitchfork.com/news/40070-video-the-very-best-julia/,"Video: The Very Best: ""Julia""",Larry Fitzmaurice,15.09.2010
http://pitchfork.com/news/40071-echo-chamber-arcade-fires-win-butler/,Echo Chamber: Arcade Fire's Win Butler,Tom Breihan,15.09.2010
http://pitchfork.com/news/40072-new-release-the-big-pink-itapesi/,New Release: The Big Pink: Tapes,Larry Fitzmaurice,16.09.2010
http://pitchfork.com/news/40073-5-10-15-20-marnie-stern/,5-10-15-20: Marnie Stern,Ryan Dombal,17.09.2010
http://pitchfork.com/news/40074-male-bonding-talk-rivers-cuomo-collab/,Male Bonding Talk Rivers Cuomo Collab,Tom Breihan,16.09.2010
http://pitchfork.com/news/40075-news-in-brief-john-vanderslice-violenstwin-shadow-mrc-riddims-rifflandia-festival/,"News in Brief: John Vanderslice, Violens/Twin Shadow, MRC Riddims, Rifflandia Festival",Tom Breihan,15.09.2010
http://pitchfork.com/news/40076-godspeed-you-black-emperor-announce-north-american-tour-dates-for-winter-2011/,Godspeed You! Black Emperor Announce North American Tour Dates for Winter 2011,Amy Phillips,15.09.2010
http://pitchfork.com/news/40077-video-delorean-real-love/,"Video: Delorean: ""Real Love""",Larry Fitzmaurice,16.09.2010
http://pitchfork.com/news/40078-listen-antony-and-bjorks-latest-duet/,Listen: Antony and Björk's Latest Duet,Ryan Dombal,16.09.2010
http://pitchfork.com/news/40079-the-national-jonsi-frightened-rabbit-tokyo-police-club-cover-and-remix-the-philistines-jr/,"The National, Jónsi, Frightened Rabbit, Tokyo Police Club Cover and Remix the Philistines Jr.",Tom Breihan,16.09.2010
http://pitchfork.com/news/40080-white-stripes-chronicled-in-photo-book/,White Stripes Chronicled in Photo Book,Ryan Dombal,16.09.2010
http://pitchfork.com/news/40081-dam-funk-raids-teenage-sex-jam-archives/,Dâm-Funk Raids Teenage Sex-Jam Archives,Tom Breihan,16.09.2010
http://pitchfork.com/news/40082-vivian-girls-sign-to-polyvinyl/,Vivian Girls Sign to Polyvinyl,Tom Breihan,16.09.2010
http://pitchfork.com/news/40083-new-release-wyattatzmonstephen-ifor-the-ghosts-withini/,New Release: Wyatt/Atzmon/Stephen: For the Ghosts Within,Larry Fitzmaurice,16.09.2010
http://pitchfork.com/news/40084-james-blake-readies-new-ep/,James Blake Readies New EP,Ryan Dombal,16.09.2010
http://pitchfork.com/news/40085-new-release-the-bug-iinfectedi-ep/,New Release: The Bug: Infected EP,Larry Fitzmaurice,16.09.2010
http://pitchfork.com/news/40086-nas-preps-ithe-lost-tapes-vol-2i/,Nas Preps The Lost Tapes: Vol. 2,Ryan Dombal,16.09.2010
http://pitchfork.com/news/40087-saint-etienne-reissue-two-more-albums/,Saint Etienne Reissue Two More Albums,Tom Breihan,16.09.2010
http://pitchfork.com/news/40088-hear-five-tracks-from-trent-reznors-isocial-networki-score/,Hear Five Tracks From Trent Reznor's Social Network Score,Tom Breihan,17.09.2010
http://pitchfork.com/news/40089-listen-cee-lo-i-want-you/,"Listen: Cee-Lo: ""I Want You""",Tom Breihan,16.09.2010
http://pitchfork.com/news/40090-stream-shit-robots-lp-featuring-james-murphy/,Stream Shit Robot's LP Featuring James Murphy,Ryan Dombal,16.09.2010
http://pitchfork.com/news/40091-fleet-foxes-finish-recording-new-lp/,Fleet Foxes Finish Recording New LP,Ryan Dombal,17.09.2010
http://pitchfork.com/news/40092-full-details-on-lil-waynes-birthday-mini-album/,Full Details on Lil Wayne's Birthday Mini-Album,Tom Breihan,17.09.2010
http://pitchfork.com/news/40093-watch-interpol-play-bbc-6-session/,Watch: Interpol Play BBC 6 Session,Ryan Dombal,17.09.2010
http://pitchfork.com/news/40094-video-freddie-gibbs-served-or-get-served/,"Video: Freddie Gibbs: ""Serve or Get Served""",Larry Fitzmaurice,17.09.2010
http://pitchfork.com/news/40095-radiohead-wrap-up-new-group-of-songs/,"Radiohead Wrap Up New ""Group of Songs""",Ryan Dombal,17.09.2010
http://pitchfork.com/news/40096-sacha-baron-cohen-to-play-freddie-mercury/,Sacha Baron Cohen to Play Freddie Mercury,Marissa G. Muller,17.09.2010
http://pitchfork.com/news/40097-the-thermals-announce-new-single-tour-dates/,"The Thermals Announce New Single, Tour Dates",Ryan Dombal,17.09.2010
http://pitchfork.com/news/40098-news-in-brief-bridge-school-benefit-dustin-wong-soft-landing-the-black/,"News in Brief: Bridge School Benefit, Dustin Wong, Soft Landing, the Black",Marissa G. Muller,17.09.2010
http://pitchfork.com/news/40099-video-maximum-balloon-groove-me/,"Video: Maximum Balloon: ""Groove Me""",Tom Breihan,17.09.2010
http://pitchfork.com/news/40100-kanye-west-drops-new-track-with-mos-def-raekwon-swizz-beatz/,"Kanye Drops Track With Mos Def, Raekwon",Tom Breihan,18.09.2010
http://pitchfork.com/news/40101-video-sleigh-bells-infinity-guitars/,"Video: Sleigh Bells: ""Infinity Guitars""",Ryan Dombal,20.09.2010
http://pitchfork.com/news/40102-lil-b-releases-ambient-album/,Lil B Releases Ambient Rap Album,Tom Breihan,20.09.2010
http://pitchfork.com/news/40103-echo-chamber-mia-working-with-kanye/,Echo Chamber: M.I.A. Working With Kanye?,Ryan Dombal,20.09.2010
http://pitchfork.com/news/40104-hear-the-new-deerhunter-album-now/,Hear the New Deerhunter Album Now,Tom Breihan,20.09.2010
http://pitchfork.com/news/40105-the-hold-steady-add-dates-do-pov/,"The Hold Steady Add Dates, Do ""POV""",Tom Breihan,20.09.2010
http://pitchfork.com/news/40106-download-phoenixs-iwolfgang-amadeus-phoenixi-multitrack-and-remix-the-album-yourself/,Download Phoenix's Wolfgang Amadeus Phoenix Multitrack and Remix the Album Yourself,Ryan Dombal,20.09.2010
http://pitchfork.com/news/40107-andrew-bird-releases-instrumental-album-tours/,"Andrew Bird Releases Instrumental Album, Tours",Tom Breihan,20.09.2010
http://pitchfork.com/news/40108-photos-megafaun-with-bon-ivers-justin-vernon/,Photos: Megafaun with Bon Iver's Justin Vernon,,20.09.2010
http://pitchfork.com/news/40109-flaming-lips-chronicled-in-photo-book/,Flaming Lips Chronicled in Photo Book,Tom Breihan,21.09.2010
http://pitchfork.com/news/40110-new-release-blank-dogs-iland-and-fixedi/,New Release: Blank Dogs: Land and Fixed,Larry Fitzmaurice,21.09.2010
http://pitchfork.com/news/40111-video-mia-story-to-be-told/,"Video: M.I.A.: ""Story to Be Told""",Ryan Dombal,20.09.2010
http://pitchfork.com/news/40112-marnie-stern-plots-fall-tour/,Marnie Stern Plots Fall Tour,Ryan Dombal,20.09.2010
http://pitchfork.com/news/40113-new-release-waka-flocka-flame-iflockavellii/,New Release: Waka Flocka Flame: Flockavelli,Larry Fitzmaurice,22.09.2010
http://pitchfork.com/news/40114-kanye-west-to-perform-on-saturday-night-live/,"Kanye West to Perform on ""Saturday Night Live""",Tom Breihan,20.09.2010
http://pitchfork.com/news/40115-news-in-brief-frank-zappa-three-mile-pilot-wooden-wand-trinumeral-festival/,"News in Brief: Frank Zappa, Three Mile Pilot, Wooden Wand, Trinumeral Festival",Marissa G. Muller,20.09.2010
http://pitchfork.com/news/40116-the-roots-uestlove-is-writing-a-book/,The Roots' ?uestlove Is Writing a Book,Ryan Dombal,21.09.2010
http://pitchfork.com/news/40117-supersilent-ready-two-new-records/,Supersilent Ready Two New Records,Tom Breihan,22.09.2010
http://pitchfork.com/news/40118-hear-the-new-no-age-album-now/,Hear the New No Age Album Now,Tom Breihan,21.09.2010
