URL,Artist,Album,Label,Author,Date
http://dustedmagazine.com/reviews/5221,Kronos Quartet,Floodplain,Nonesuch,Dan Ruccia,03.09.2009
http://dustedmagazine.com/reviews/5618,Kryptonics,Rejectionville,Memorandum,Ben Donnelly,01.04.2010
http://dustedmagazine.com/reviews/2728,Kudu,Death of the Party,Nublu,Mason Jones,03.03.2006
http://dustedmagazine.com/reviews/5284,Kurt Vile,Childish Prodigy,Matador,Doug Mosurock,29.09.2009
http://dustedmagazine.com/reviews/6292,Kurt Vile,Smoke Ring for My Halo,Matador,Evan Hanlon,08.03.2011
http://dustedmagazine.com/reviews/6472,Kyle Bobby Dunn,Ways of Meaning,Desire Path,Brandon Bussolini,02.06.2011
http://dustedmagazine.com/reviews/1654,Kyle Bruckmann,Gasps and Fissures,482 Music,Adam Strohm,22.09.2004
http://dustedmagazine.com/reviews/1226,Kyle Bruckmann,Wrack,Red Toucan,Jason Bivins,19.01.2004
http://dustedmagazine.com/reviews/82,Kyle Fischer,Open Ground,Polyvinyl,Jason Dungan,31.03.2002
http://dustedmagazine.com/reviews/1384,Kyrie Eleison,Complete Recordings (1974-1978),Mio,Kevan Harris,22.04.2004
http://dustedmagazine.com/reviews/306,Köhn,Koen,(K-raa-k)3,Michael Crumsho,08.08.2002
http://dustedmagazine.com/reviews/6734,L-Vis 1990,Neon Dreams,PMR,Patrick Masterson,14.10.2011
http://dustedmagazine.com/reviews/3307,L. Pierre,Dip,Melodic,"This album, the first post Arab Strap split release from the either Aidan Moffat o Malcolm Middleton, carries with it a lot of expectation. While Middleton has quickly slipped into the role of a hangover troubadour, Moffat has added a little more live instrumentation to his L. Pierre moniker. Unfortunately, despite the string and horn sections, the majority of the melodic phrases on  sound like hackneyed musical loops instead of real playing.",15.01.2007
http://dustedmagazine.com/reviews/546,LCD Soundsystem,"Give It Up 7""",DFA,Ben Tausig,21.01.2003
http://dustedmagazine.com/reviews/1991,LCD Soundsystem,LCD Soundsystem,DFA,G.E. Light,29.03.2005
http://dustedmagazine.com/reviews/3453,LCD Soundsystem,Sound of Silver,Capitol,Michael Crumsho,19.03.2007
http://dustedmagazine.com/reviews/1303,LCD Soundsystem,Yeah,DFA,Michael Crumsho,04.03.2004
http://dustedmagazine.com/reviews/1917,L,Holy Letters,VHF,Marc Medwin,18.01.2005
http://dustedmagazine.com/reviews/1627,LSD-march,"Suddenly, like flames",Last Visible Dog,Marc Medwin,22.08.2004
http://dustedmagazine.com/reviews/3802,La Clave,La Clave,Dusty Groove,Andy Freivogel,04.09.2007
http://dustedmagazine.com/reviews/4742,La Düsseldorf,La Düsseldorf / Viva / Individuellos,Water,Bernardo Rondeau,14.01.2009
http://dustedmagazine.com/reviews/1874,La Monte Young & Marian Zazeela,The Tamburas of Pandit Pran Nath,Just Dreams,Ira Epstein,09.12.2004
http://dustedmagazine.com/reviews/3744,La Otracina,Tonal Ellipse of the One,Holy Mountain,Ethan Covey,03.08.2007
http://dustedmagazine.com/reviews/2969,La Peste / Deep Wound,Better Off La Peste / Deep Wound,Bacchus Archives / Damaged Goods,Doug Mosurock,27.06.2006
http://dustedmagazine.com/reviews/6310,La Sera,La Sera,Hardly Art,Jennifer Kelly,15.03.2011
http://dustedmagazine.com/reviews/3954,Labradford,Prazision LP,Kranky,Brad LaBonte,13.11.2007
http://dustedmagazine.com/reviews/1647,Ladies W.C.,Ladies W.C.,Shadoks,Mason Jones,15.09.2004
http://dustedmagazine.com/reviews/4134,Ladyhawk,Shots,Jagjaguwar,Jennifer Kelly,05.03.2008
http://dustedmagazine.com/reviews/5974,Laetitia Sadier,The Trip,Drag City,Brandon Bussolini,20.09.2010
http://dustedmagazine.com/reviews/4772,Lafayette Afro-Rock Band,Darkest Light: The Best of Lafayette Afro-Rock Band,Strut,Emerson Dameron,02.02.2009
http://dustedmagazine.com/reviews/1284,Laibach,WAT,Mute,Mason Jones,23.02.2004
http://dustedmagazine.com/reviews/1085,Laika,Wherever I Am I Am What Is Missing,Too Pure,Emerson Dameron,27.10.2003
http://dustedmagazine.com/reviews/2811,Lair of the Minotaur,The Ultimate Destroyer,Southern Lord,Adam MacGregor,09.04.2006
http://dustedmagazine.com/reviews/62,Lali Puna,Faking the Books,Morr Music,Casey Rae-Hunter,26.05.2004
http://dustedmagazine.com/reviews/5678,Lali Puna,Our Inventions,Morr Music,Andrew Beckerman,28.04.2010
http://dustedmagazine.com/reviews/90,Lambchop,,self-released,Tom Roberts,31.03.2002
http://dustedmagazine.com/reviews/1327,Lambchop,Aw C'mon / No You C'mon,Merge,Emerson Dameron,15.03.2004
http://dustedmagazine.com/reviews/79,Lambchop,Is a Woman,Merge,Michael Crumsho,31.03.2002
http://dustedmagazine.com/reviews/4524,Lambchop,OH (ohio),Merge,Nathan Hogan,01.10.2008
http://dustedmagazine.com/reviews/3972,Lamps,Lamps,In the Red,Ben Donnelly,23.11.2007
http://dustedmagazine.com/reviews/1675,Land of the Loops / Buckminster Fuzeboard,Split CD,Unhip,Tom Zimpleman,18.10.2004
http://dustedmagazine.com/reviews/4668,Landed,How Little Will It Take,Load,Michael Crumsho,13.11.2008
http://dustedmagazine.com/reviews/413,Landing,Fade In Fade Out,Strange Attractors Audio House,Andy Urban,23.10.2002
http://dustedmagazine.com/reviews/852,Landing,Passages Through,K,Cory O'Malley,16.07.2003
http://dustedmagazine.com/reviews/185,Landing,Seasons,Ba Da Bing,Tom Roberts,21.05.2002
http://dustedmagazine.com/reviews/1715,Langage Computer,Mouse Back Riding,Quatermass,Josh Drimmer,26.10.2004
http://dustedmagazine.com/reviews/1318,Languis,The Four Walls,Plug Research,I Khider,29.03.2004
http://dustedmagazine.com/reviews/450,Languis,Untied,Simballrec,Andrew Jones,27.11.2002
http://dustedmagazine.com/reviews/428,Lanterna,Sands,Badman,Daniel Levin Becker,04.11.2002
http://dustedmagazine.com/reviews/2473,Larkin Grimm,Harpoon Baptism,Secret Eye,Alexander Provan,12.10.2005
http://dustedmagazine.com/reviews/4492,Larry Ochs,The Mirror World (for Stan Brakhage),Metalanguage,Jason Bivins,26.08.2008
http://dustedmagazine.com/reviews/1186,Larry Stabbins,Monadic,Emanem,Derek Taylor,14.12.2003
http://dustedmagazine.com/reviews/4751,Lars Horntveth,Kaleidoscopic,Smalltown Supersound,Patrick Masterson,20.01.2009
http://dustedmagazine.com/reviews/1571,Larsen,Musm,Enterruption,Michael Crumsho,28.07.2004
http://dustedmagazine.com/reviews/4120,Lasse Marhaug,Tapes 1990-1999,Pica Disk,Jason Bivins,02.04.2008
http://dustedmagazine.com/reviews/582,Last Days Of May,Inner System Blues,Squealer,Charlie Wilmoth,27.02.2003
http://dustedmagazine.com/reviews/850,Late Night Television,A Personal Account of How I've Failed at Everything,Route Fourteen,Daniel Levin Becker,03.07.2003
http://dustedmagazine.com/reviews/1906,Lateef & The Chief,Maroons: Ambush,Quannum Projects,Casey Rae-Hunter,19.01.2005
http://dustedmagazine.com/reviews/2017,Lau Nau,Kuutarha,Locust,Michael Crumsho,07.03.2005
http://dustedmagazine.com/reviews/4351,Lau Nau,Nukkuu,Locust,Bruce Miller,12.06.2008
http://dustedmagazine.com/reviews/2304,Laura Cantrell,Humming By The Flowered Vine,Matador,Michael Cramer,25.07.2005
http://dustedmagazine.com/reviews/6438,Laura Cantrell,Kitty Wells Dresses: Songs of the Queen of Country Music,Diesel Only,Benjamin Ewing,17.05.2011
http://dustedmagazine.com/reviews/496,Laura Cantrell,When the Roses Bloom Again,Diesel Only,Nathan Hogan,05.12.2002
http://dustedmagazine.com/reviews/5485,Laura Gibson and Ethan Rose,Bridge Carols,Holocene,Jennifer Kelly,05.02.2010
http://dustedmagazine.com/reviews/6678,Laura Marling,A Creature I Dont Know,Ribbon,Jennifer Kelly,12.09.2011
http://dustedmagazine.com/reviews/3477,Laura Veirs,Saltbreakers,Nonesuch,Jennifer Kelly,03.04.2007
http://dustedmagazine.com/reviews/3601,Lavender Diamond,Imagine Our Love,Matador,Emerson Dameron,31.05.2007
http://dustedmagazine.com/reviews/2453,Lavender Diamond,The Cavalry of Light,self-released,Jon Pitt,05.10.2005
http://dustedmagazine.com/reviews/1668,Lawrence English,Ghost Towns,Room40,Spencer Grady,29.09.2004
http://dustedmagazine.com/reviews/3815,Lawrence,Lowlights From the Past and Future,Mule Electronic,Jon Dale,11.09.2007
http://dustedmagazine.com/reviews/1310,Lawrence,The Absence of Blight,Dial,Jon Dale,15.03.2004
http://dustedmagazine.com/reviews/5428,Lawrence,"Until Then, Goodbye",Mule Musiq,Brandon Bussolini,10.12.2009
http://dustedmagazine.com/reviews/1696,Le Doigt de Galilée / BNSF,Object 5 / Object 6,Locust,Adam Strohm,19.09.2004
http://dustedmagazine.com/reviews/3688,Le Dust Sucker,Two,Plong,Jon Dale,05.07.2007
http://dustedmagazine.com/reviews/1700,Le Fly Pan Am / The Beans,N'écoutez Pas / Bassplayer,Constellation,Daniel Levin Becker,30.09.2004
http://dustedmagazine.com/reviews/1029,Le Nombre,Le Nombre,Blow the Fuse,Daniel Levin Becker,30.09.2003
http://dustedmagazine.com/reviews/6281,Lean Left,"The Ex Guitars meet Nilssen-Love/Vandermark Duo, Vol. 2",Smalltown Superjazz,John Eyles,17.03.2011
http://dustedmagazine.com/reviews/80,Lee 'Scratch' Perry,Born in the Sky,Motion,Phil Carr,31.03.2002
http://dustedmagazine.com/reviews/5268,Lee Fields & The Expressions,My World,Truth & Soul,Nick Cuce',23.09.2009
http://dustedmagazine.com/reviews/4035,Lee Hazelwood,The Very Special World of Lee Hazlewood / Lee Hazlewoodism: Its Cause and Cure / Something Special,Water,Jon Dale,30.01.2008
http://dustedmagazine.com/reviews/4629,Lee Jones,Electronic Frank,Aus Music,Bernardo Rondeau,27.10.2008
http://dustedmagazine.com/reviews/2271,Lee Miller,The Futility of Language,Musically Incorrect,Matthew Wuethrich,12.07.2005
http://dustedmagazine.com/reviews/4493,Lee Ranaldo,Maelstrom From Drift,Three Lobed,Adam Strohm,28.08.2008
http://dustedmagazine.com/reviews/2928,Leels,Fingeescrossed,Cloth Monkey,Jennifer Kelly,03.06.2006
http://dustedmagazine.com/reviews/122,Legendary Pink Dots,"Chemical Playschool 11, 12 & 13",Soleilmoon,Emerson Dameron,06.04.2002
http://dustedmagazine.com/reviews/1562,Legendary Pink Dots,The Whispering Wall,ROIR,Spencer Grady,23.07.2004
http://dustedmagazine.com/reviews/3303,Legendary Pink Dots,Your Children Placate You from Premature Graves,ROIR,Marc Medwin,12.01.2007
http://dustedmagazine.com/reviews/1072,Leo Smith with the Bill Smith Ensemble,Rastafari,Boxholder,Dave Morris,20.10.2003
http://dustedmagazine.com/reviews/5400,Leo Smith,Spirit Catcher / Abbey Road Quartet,Nessa / Treader,John Eyles,25.11.2009
http://dustedmagazine.com/reviews/2176,Leo Wright,Soul Talk,Water,Doug Mosurock,22.05.2005
http://dustedmagazine.com/reviews/5923,Leona Anderson,Music to Suffer By,Trunk,Emerson Dameron,26.08.2010
http://dustedmagazine.com/reviews/2504,Leprechaun Catering,"Kumquats, Lychees",Ehse,Adam Strohm,02.11.2005
http://dustedmagazine.com/reviews/773,Les Biberons Batis,Ok! C'est Correct!,Mucho Gusto/Tir Groupe,Mason Jones,03.06.2003
http://dustedmagazine.com/reviews/949,Les Georges Leningrad,Deux Hot Dogs Moutarde Chou,Blow the Fuse,Heidi Chapson,19.08.2003
http://dustedmagazine.com/reviews/3143,Les Georges Leningrad,Sangue Puro,Tomlab,Ben Donnelly,24.09.2006
http://dustedmagazine.com/reviews/1834,Les McCann,Invitation to Openness,Water,Kevin Macneil Brown,23.11.2004
http://dustedmagazine.com/reviews/6761,Les Rallizes Denudes,Double Heads,Phoenix,Mason Jones,03.11.2011
http://dustedmagazine.com/reviews/1487,Les Savy Fav,Inches,French Kiss,Daniel Levin Becker,20.06.2004
http://dustedmagazine.com/reviews/5916,Les Savy Fav,Root for Ruin,French Kiss,Patrick Masterson,18.08.2010
http://dustedmagazine.com/reviews/3491,Lesbian,Power Hor,Holy Mountain,Michael Crumsho,10.04.2007
http://dustedmagazine.com/reviews/5645,Lets Wrestle,In the Court of the Wrestling Lets,Merge,Ethan Covey,09.04.2010
http://dustedmagazine.com/reviews/6468,Lets Wrestle,Nursing Home,Merge,Ethan Covey,01.06.2011
http://dustedmagazine.com/reviews/3776,Lewis & Clarke,Blasts of Holy Birth,La Société Expéditionnaire,Jennifer Kelly,20.08.2007
http://dustedmagazine.com/reviews/5398,Leyland Kirby,"Sadly, The Future Is No Longer What It Was",History Always Favours the Winners,Mason Jones,25.11.2009
http://dustedmagazine.com/reviews/5402,Liam Hayes and Plush,Bright Penny,Broken Horse,Jon Dale,30.11.2009
http://dustedmagazine.com/reviews/3772,Liars,Liars,Mute,Doug Mosurock,16.08.2007
http://dustedmagazine.com/reviews/5551,Liars,Sisterworld,Mute,Ben Donnelly,01.03.2010
http://dustedmagazine.com/reviews/320,Liars,They Threw Us All in a Trench and Stuck a Monument on Top,Mute,Michael Crumsho,26.08.2002
http://dustedmagazine.com/reviews/1289,Liars,"They Were Wrong, So We Drowned",Mute,Ben Donnelly,25.02.2004
http://dustedmagazine.com/reviews/3064,Liberty Ellman,Ophiuchus Butterfly,Pi Recordings,Jason Bivins,13.08.2006
http://dustedmagazine.com/reviews/3684,Lichens,Omns,Kranky,Matthew Wuethrich,10.07.2007
http://dustedmagazine.com/reviews/2443,Lichens,The Psychic Nature of Being,Kranky,Bill Meyer,03.10.2005
http://dustedmagazine.com/reviews/3906,Lietterschpich,I Cum Blood in the Think Tank,Heart & Crossbone,Mason Jones,24.10.2007
http://dustedmagazine.com/reviews/3671,Life on Earth!,Look!! There is Life on Earth!,Subliminal Sounds,Michael Cramer,09.07.2007
http://dustedmagazine.com/reviews/6619,Light Asylum,In Tension,Mexican Summer,Ben Donnelly,12.08.2011
http://dustedmagazine.com/reviews/5812,Light Pollution,Apparitions,Carpark,Tom Zimpleman,14.07.2010
http://dustedmagazine.com/reviews/462,Lightbox Orchestra,First Contact!,Locust,Charlie Wilmoth,14.11.2002
http://dustedmagazine.com/reviews/5301,Lightning Bolt,Earthly Delights,Load,Ben Tausig,05.10.2009
http://dustedmagazine.com/reviews/2466,Lightning Bolt,Hypermagic Mountain,Load,Michael Crumsho,09.10.2005
http://dustedmagazine.com/reviews/599,Lightning Bolt,Wonderful Rainbow,Load,Michael Crumsho,23.02.2003
http://dustedmagazine.com/reviews/5164,Lightning Dust,Infinite Light,Jagjaguwar,Jennifer Kelly,03.08.2009
http://dustedmagazine.com/reviews/3690,Lightning Dust,Lightning Dust,Jagjaguwar,Mason Jones,11.07.2007
http://dustedmagazine.com/reviews/5127,Lights,Rites,Drag City,Jennifer Kelly,21.07.2009
http://dustedmagazine.com/reviews/6057,Lil B,Rain in England,Weird Forest,Daniel Levin Becker,27.10.2010
http://dustedmagazine.com/reviews/5891,Limes,Rhinestone River,Goner,Jennifer Kelly,20.08.2010
http://dustedmagazine.com/reviews/6771,Limes,Tarantula Plus Blue Blood,Goner,Joe Bernardi,21.10.2011
http://dustedmagazine.com/reviews/4702,Linda Perhacs,Parallelograms,Sunbeam,Jennifer Kelly,24.11.2008
http://dustedmagazine.com/reviews/3849,Linda Thompson,Versatile Heart,Rounder,Bill Meyer,28.09.2007
http://dustedmagazine.com/reviews/5473,Lindstrøm & Christabelle,Real Life is No Cool,Smalltown Supersound,Brandon Bussolini,21.01.2010
http://dustedmagazine.com/reviews/5000,Lindstrøm & Prins Thomas,II,Eskimo,Patrick Masterson,19.05.2009
http://dustedmagazine.com/reviews/3757,Lindstrøm & Prins Thomas,Reinterpretations,Eskimo,Brad LaBonte,16.08.2007
http://dustedmagazine.com/reviews/3147,Lindstrøm,Its A Feedelity Affair / Lindstrøm & Prins Thomas,Smalltown Supersound,Jon Dale,28.09.2006
http://dustedmagazine.com/reviews/4454,Lindstrøm,Where You Go I Go Too,Smalltown Supersound,Patrick Masterson,14.08.2008
http://dustedmagazine.com/reviews/5128,Lionel Marchetti,Knud Un Nom du Serpent (Le Cercle des Entrailles),Intransitive,Adam Strohm,23.07.2009
http://dustedmagazine.com/reviews/397,Lionel Marchetti,Sirrus,Auscultare Research,Andrew Jones,17.10.2002
http://dustedmagazine.com/reviews/6638,Liquor Store,Yeah Buddy,Almost Ready,Doug Mosurock,23.08.2011
http://dustedmagazine.com/reviews/3048,Lisa Germano,In the Maybe World,Young God,Jon Dale,06.08.2006
http://dustedmagazine.com/reviews/5438,Lisa Germano,Magic Neighbor,Young God,Jon Dale,05.01.2010
http://dustedmagazine.com/reviews/5180,Lisa O Piu,When This was the Future,Subliminal Sounds,Rob Hatch-Miller,13.08.2009
http://dustedmagazine.com/reviews/1037,Listener,Whispermoon,Mush,Brian Ho,02.10.2003
http://dustedmagazine.com/reviews/4571,Lithops,"Mound Magnet, Pt. 2: Elevations Above Sea Level",Killer Pimp,Jon Dale,30.09.2008
http://dustedmagazine.com/reviews/2909,Lithops,Queries,Sonig,Trent Wolbe,30.05.2006
http://dustedmagazine.com/reviews/4787,Lithops,Ye Viols!,Thrill Jockey,Bernardo Rondeau,20.02.2009
http://dustedmagazine.com/reviews/6575,Little Dragon,Ritual Union,Peacefrog,Brandon Bussolini,25.07.2011
http://dustedmagazine.com/reviews/2363,Little Howlin' Wolf,Brave Nu World,Heresee,Bob Hammond,23.08.2005
http://dustedmagazine.com/reviews/5726,Little Howlin' Wolf,Cool Truth,Heresee / Hanson,Michael Ardaiolo,20.05.2010
http://dustedmagazine.com/reviews/2040,Little Wings / Justin Clifford Rhody,Split LP,Friends and Relatives,Eric Weddle,04.04.2005
http://dustedmagazine.com/reviews/1464,Little Wings,Magic Wand,K,Jon Pitt,13.06.2004
http://dustedmagazine.com/reviews/2886,Lizzy Mercier Descloux,Zulu Rock / Best Off,Ze,Mark Griffey,18.05.2006
http://dustedmagazine.com/reviews/5876,Lloyd Miller & The Heliocentrics,Lloyd Miller & The Heliocentrics,Strut,Patrick Masterson,03.08.2010
http://dustedmagazine.com/reviews/6147,Lo Borges,Lo Borges,Water,Nick Cuce',04.01.2011
http://dustedmagazine.com/reviews/6531,Lobi Traoré,Bwati Kono,KSK,Bill Meyer,05.07.2011
http://dustedmagazine.com/reviews/6497,Locussolus,Locussolus,International Feel,Ben Tausig,13.06.2011
http://dustedmagazine.com/reviews/1388,Locust,The Locust EP,GSL,Jason Bivins,21.04.2004
http://dustedmagazine.com/reviews/2531,Logh,A Sunset Panorama,Hydra Head,Jason Bivins,14.11.2005
http://dustedmagazine.com/reviews/2678,Lokai,7 Million,Mosz,Joel Calahan,12.02.2006
http://dustedmagazine.com/reviews/789,Lol Coxhill,Out To Launch,Emanem,Charlie Wilmoth,11.06.2003
http://dustedmagazine.com/reviews/849,London Improvisers Orchestra,Freedom of the City 2002,Emanem,Charlie Wilmoth,01.07.2003
http://dustedmagazine.com/reviews/285,Lone Pigeon,Concubine Rice,Domino,Addison MacDonald,22.07.2002
http://dustedmagazine.com/reviews/1348,Lone Pigeon,Schoozzzmmii,Whizzkidzz,Jon Dale,30.03.2004
http://dustedmagazine.com/reviews/5452,Lone,Ecstasy & Friends,Werk,Bernardo Rondeau,13.01.2010
http://dustedmagazine.com/reviews/5538,LoneLady,Nerve Up,Warp,Jon Dempsey,23.02.2010
http://dustedmagazine.com/reviews/4759,Loney Dear,Dear John,Polyvinyl,Casey Rae-Hunter,26.01.2009
http://dustedmagazine.com/reviews/6721,Loney Dear,Hall Music,Polyvinyl,Tobias Carroll,04.10.2011
http://dustedmagazine.com/reviews/665,Longstone,Archive: 03,Ochre,tobias c. van Veen,23.04.2003
http://dustedmagazine.com/reviews/2749,Loose Fur,Born Again in the U.S.A.,Drag City,Ira Epstein,09.03.2006
http://dustedmagazine.com/reviews/642,Loose Fur,Loose Fur,Drag City,Michael Crumsho,24.03.2003
http://dustedmagazine.com/reviews/3026,Lord Jamar,The 5% Album,Babygrande,Ben Yaster,26.07.2006
http://dustedmagazine.com/reviews/4948,Loren Chasse and Michael Northam,The Otolith,Helen Scarsdale,Jon Dale,23.04.2009
http://dustedmagazine.com/reviews/4849,Loren Connors & Jim ORourke,Two Nice Catholic Boys,Family Vineyard,Matthew Wuethrich,12.03.2009
http://dustedmagazine.com/reviews/875,Loren Connors,"Departure of a Dream, Vol. II",Family Vineyard,Matt Wellins,21.07.2003
http://dustedmagazine.com/reviews/3023,Loren Connors,Night Through,Family Vineyard,Bill Meyer,25.07.2006
http://dustedmagazine.com/reviews/1481,Loren Connors,"The Departing of A Dream, Vol. III: Juliet",Family Vineyard,Spencer Grady,17.06.2004
http://dustedmagazine.com/reviews/195,Loren Connors,The Little Match Girl,Roadcone,Bill Meyer,26.05.2002
http://dustedmagazine.com/reviews/5786,Lorn,Nothing Else,Brainfeeder,Emerson Dameron,15.06.2010
